sleep_key,Sleep_Quality
2811,average
2812,average
2813,good
2814,good
2815,good
2816,average
2817,good
2818,average
2819,good
2820,good
2821,poor
2822,average
2823,good
2824,good
2825,good
2826,average
2827,poor
2828,poor
2829,good
2830,good
2831,poor
2832,average
2833,poor
2834,good
2835,good
2836,poor
2837,average
2838,average
2839,average
2840,good
2841,good
2842,poor
2843,average
2844,poor
2845,good
2846,average
2847,poor
2848,average
2849,poor
2850,good
2851,poor
2852,poor
2853,good
2854,good
2855,good
2856,good
2857,poor
2858,good
2859,poor
2860,poor
2861,average
2862,good
2863,average
2864,good
2865,average
2866,average
2867,average
2868,good
2869,good
2870,good
2871,good
2872,poor
2873,poor
2874,poor
2875,average
2876,good
2877,poor
2878,average
2879,average
2880,poor
2881,poor
2882,average
2883,good
2884,good
2885,good
2886,good
2887,poor
2888,poor
2889,good
2890,average
2891,poor
2892,poor
2893,good
2894,poor
2895,average
2896,average
2897,good
2898,good
2899,poor
2900,poor
2901,average
2902,average
2903,average
2904,good
2905,average
2906,average
2907,average
2908,good
2909,average
2910,poor
2911,average
2912,poor
2913,good
2914,good
2915,average
2916,average
2917,good
2918,good
2919,average
2920,poor
2921,good
2922,good
2923,poor
2924,average
2925,good
2926,average
2927,average
2928,good
2929,good
2930,poor
2931,poor
2932,average
2933,good
2934,poor
2935,poor
2936,poor
2937,poor
2938,good
2939,good
2940,average
2941,good
2942,average
2943,average
2944,good
2945,good
2946,poor
2947,average
2948,poor
2949,average
2950,poor
2951,good
2952,poor
2953,good
2954,poor
2955,average
2956,good
2957,poor
2958,good
2959,poor
2960,poor
2961,good
2962,poor
2963,average
2964,average
2965,average
2966,good
2967,average
2968,average
2969,poor
2970,poor
2971,poor
2972,poor
2973,good
2974,poor
2975,good
2976,good
2977,good
2978,poor
2979,good
2980,good
2981,poor
2982,good
2983,average
2984,good
2985,poor
2986,poor
2987,good
2988,average
2989,average
2990,good
2991,good
2992,poor
2993,poor
2994,average
2995,good
2996,average
2997,poor
2998,average
2999,good
3000,good
3001,average
3002,good
3003,average
3004,good
3005,average
3006,average
3007,poor
3008,good
3009,good
3010,average
3011,good
3012,average
3013,average
3014,average
3015,poor
3016,good
3017,average
3018,good
3019,average
3020,average
3021,poor
3022,poor
3023,poor
3024,poor
3025,average
3026,good
3027,good
3028,poor
3029,good
3030,poor
3031,good
3032,good
3033,poor
3034,poor
3035,good
3036,average
3037,average
3038,poor
3039,poor
3040,poor
3041,poor
3042,average
3043,good
3044,average
3045,poor
3046,average
3047,average
3048,average
3049,good
3050,good
3051,poor
3052,poor
3053,good
3054,good
3055,average
3056,poor
3057,poor
3058,poor
3059,good
3060,poor
3061,good
3062,good
3063,poor
3064,poor
3065,average
3066,average
3067,poor
3068,poor
3069,average
3070,poor
3071,good
3072,poor
3073,poor
3074,average
3075,good
3076,good
3077,good
3078,average
3079,good
3080,average
3081,poor
3082,good
3083,average
3084,poor
3085,good
3086,good
3087,good
3088,average
3089,good
3090,poor
3091,poor
3092,good
3093,good
3094,poor
3095,good
3096,poor
3097,poor
3098,good
3099,average
3100,poor
3101,poor
3102,average
3103,good
3104,good
3105,good
3106,poor
3107,poor
3108,poor
3109,poor
3110,good
3111,good
3112,poor
3113,average
3114,poor
3115,good
3116,poor
3117,poor
3118,good
3119,average
3120,average
3121,good
3122,average
3123,poor
3124,poor
3125,good
3126,poor
3127,good
3128,poor
3129,average
3130,average
3131,poor
3132,average
3133,poor
3134,poor
3135,average
3136,average
3137,poor
3138,poor
3139,poor
3140,average
3141,average
3142,poor
3143,good
3144,average
3145,average
3146,poor
3147,good
3148,poor
3149,poor
3150,average
3151,poor
3152,good
3153,average
3154,good
3155,average
3156,good
3157,poor
3158,average
3159,average
3160,good
3161,good
3162,average
3163,average
3164,average
3165,good
3166,good
3167,average
3168,good
3169,good
3170,average
3171,good
3172,average
3173,good
3174,good
3175,good
3176,poor
3177,good
3178,average
3179,average
3180,good
3181,poor
3182,poor
3183,average
3184,good
3185,poor
3186,average
3187,average
3188,average
3189,average
3190,good
3191,good
3192,average
3193,poor
3194,good
3195,average
3196,poor
3197,good
3198,good
3199,good
3200,good
3201,average
3202,poor
3203,poor
3204,poor
3205,average
3206,good
3207,good
3208,poor
3209,average
3210,average
3211,good
3212,good
3213,good
3214,average
3215,average
3216,good
3217,poor
3218,good
3219,poor
3220,poor
3221,average
3222,average
3223,poor
3224,good
3225,good
3226,average
3227,average
3228,average
3229,good
3230,poor
3231,good
3232,good
3233,average
3234,poor
3235,average
3236,average
3237,poor
3238,poor
3239,average
3240,average
3241,good
3242,good
3243,poor
3244,average
3245,average
3246,good
3247,poor
3248,good
3249,good
3250,poor
3251,average
3252,good
3253,good
3254,poor
3255,poor
3256,good
3257,average
3258,poor
3259,average
3260,average
3261,average
3262,poor
3263,good
3264,poor
3265,good
3266,poor
3267,average
3268,poor
3269,average
3270,average
3271,good
3272,good
3273,poor
3274,poor
3275,good
3276,poor
3277,good
3278,good
3279,poor
3280,good
3281,good
3282,good
3283,good
3284,average
3285,poor
3286,poor
3287,average
3288,good
3289,good
3290,good
3291,good
3292,average
3293,poor
3294,poor
3295,good
3296,poor
3297,average
3298,average
3299,poor
3300,poor
3301,poor
3302,good
3303,good
3304,average
3305,good
3306,average
3307,good
3308,poor
3309,good
3310,average
3311,average
3312,good
3313,good
3314,good
3315,average
3316,poor
3317,good
3318,average
3319,good
3320,poor
3321,poor
3322,poor
3323,average
3324,good
3325,good
3326,average
3327,average
3328,average
3329,poor
3330,good
3331,good
3332,poor
3333,good
3334,average
3335,good
3336,good
3337,average
3338,average
3339,good
3340,good
3341,poor
3342,poor
3343,poor
3344,poor
3345,poor
3346,average
3347,average
3348,good
3349,average
3350,poor
3351,poor
3352,average
3353,good
3354,poor
3355,good
3356,average
3357,average
3358,average
3359,poor
3360,average
3361,poor
3362,poor
3363,poor
3364,average
3365,poor
3366,good
3367,good
3368,good
3369,average
3370,poor
3371,average
3372,poor
3373,poor
3374,average
3375,average
3376,average
3377,average
3378,good
3379,good
3380,poor
3381,good
3382,poor
3383,poor
3384,poor
3385,good
3386,average
3387,poor
3388,poor
3389,poor
3390,good
3391,poor
3392,average
3393,good
3394,average
3395,average
3396,poor
3397,good
3398,good
3399,good
3400,average
3401,poor
3402,poor
3403,good
3404,average
3405,average
3406,good
3407,poor
3408,average
3409,poor
3410,average
3411,good
3412,average
3413,good
3414,average
3415,good
3416,good
3417,good
3418,poor
3419,average
3420,good
3421,average
3422,good
3423,average
3424,poor
3425,average
3426,average
3427,poor
3428,average
3429,good
3430,poor
3431,average
3432,good
3433,good
3434,poor
3435,good
3436,poor
3437,good
3438,poor
3439,poor
3440,good
3441,good
3442,good
3443,poor
3444,average
3445,good
3446,good
3447,good
3448,average
3449,average
3450,good
3451,good
3452,good
3453,poor
3454,average
3455,average
3456,poor
3457,good
3458,average
3459,average
3460,poor
3461,good
3462,average
3463,poor
3464,good
3465,poor
3466,good
3467,good
3468,average
3469,average
3470,good
3471,good
3472,poor
3473,poor
3474,poor
3475,poor
3476,poor
3477,good
3478,poor
3479,good
3480,poor
3481,good
3482,average
3483,average
3484,good
3485,poor
3486,poor
3487,poor
3488,good
3489,poor
3490,poor
3491,poor
3492,good
3493,average
3494,average
3495,average
3496,poor
3497,poor
3498,good
3499,average
3500,good
3501,average
3502,good
3503,poor
3504,average
3505,poor
3506,poor
3507,average
3508,good
3509,poor
3510,average
3511,average
3512,poor
3513,poor
3514,poor
3515,poor
3516,good
3517,good
3518,good
3519,poor
3520,poor
3521,poor
3522,poor
3523,poor
3524,poor
3525,good
3526,good
3527,average
3528,good
3529,good
3530,average
3531,good
3532,good
3533,poor
3534,good
3535,average
3536,poor
3537,poor
3538,good
3539,average
3540,average
3541,good
3542,average
3543,average
3544,average
3545,average
3546,average
3547,poor
3548,poor
3549,poor
3550,good
3551,poor
3552,poor
3553,average
3554,poor
3555,good
3556,poor
3557,good
3558,poor
3559,poor
3560,poor
3561,poor
3562,poor
3563,good
3564,poor
3565,average
3566,average
3567,poor
3568,poor
3569,average
3570,good
3571,poor
3572,average
3573,good
3574,average
3575,average
3576,poor
3577,good
3578,poor
3579,average
3580,poor
3581,good
3582,good
3583,poor
3584,average
3585,average
3586,average
3587,average
3588,good
3589,average
3590,good
3591,poor
3592,good
3593,poor
3594,good
3595,average
3596,average
3597,average
3598,poor
3599,good
3600,average
3601,good
3602,poor
3603,poor
3604,poor
3605,average
3606,poor
3607,average
3608,poor
3609,poor
3610,poor
3611,good
3612,poor
3613,good
3614,good
3615,good
3616,average
3617,poor
3618,good
3619,poor
3620,poor
3621,good
3622,average
3623,average
3624,good
3625,poor
3626,poor
3627,average
3628,average
3629,average
3630,good
3631,good
3632,average
3633,good
3634,average
3635,poor
3636,good
3637,good
3638,average
3639,average
3640,poor
3641,good
3642,average
3643,average
3644,poor
3645,average
3646,good
3647,poor
3648,average
3649,good
3650,good
3651,average
3652,poor
3653,poor
3654,average
3655,average
3656,average
3657,good
3658,poor
3659,good
3660,average
3661,poor
3662,poor
3663,poor
3664,good
3665,average
3666,poor
3667,good
3668,poor
3669,poor
3670,average
3671,good
3672,average
3673,good
3674,poor
3675,good
3676,good
3677,good
3678,average
3679,average
3680,poor
3681,poor
3682,average
3683,average
3684,good
3685,poor
3686,average
3687,average
3688,poor
3689,poor
3690,average
3691,average
3692,good
3693,poor
3694,average
3695,good
3696,average
3697,poor
3698,poor
3699,average
3700,average
3701,poor
3702,poor
3703,good
3704,poor
3705,poor
3706,poor
3707,good
3708,good
3709,poor
3710,average
3711,poor
3712,poor
3713,average
3714,average
3715,good
3716,poor
3717,good
3718,average
3719,average
3720,average
3721,good
3722,poor
3723,good
3724,good
3725,poor
3726,good
3727,poor
3728,average
3729,good
3730,average
3731,poor
3732,poor
3733,poor
3734,poor
3735,average
3736,poor
3737,average
3738,poor
3739,poor
3740,poor
3741,good
3742,average
3743,good
3744,good
3745,average
3746,poor
3747,poor
3748,average
3749,average
3750,good
3751,poor
3752,poor
3753,poor
3754,average
3755,average
3756,average
3757,good
3758,average
3759,poor
3760,good
3761,good
3762,average
3763,poor
3764,good
3765,good
3766,average
3767,good
3768,good
3769,good
3770,average
3771,average
3772,average
3773,poor
3774,poor
3775,good
3776,poor
3777,average
3778,average
3779,good
3780,good
3781,poor
3782,poor
3783,good
3784,average
3785,poor
3786,poor
3787,good
3788,average
3789,good
3790,poor
3791,poor
3792,good
3793,poor
3794,average
3795,good
3796,average
3797,good
3798,good
3799,good
3800,average
3801,average
3802,average
3803,average
3804,average
3805,poor
3806,poor
3807,good
3808,poor
3809,average
3810,poor
3811,poor
3812,good
3813,good
3814,poor
3815,average
3816,poor
3817,average
3818,good
3819,average
3820,average
3821,average
3822,average
3823,average
3824,average
3825,good
3826,poor
3827,poor
3828,average
3829,poor
3830,good
3831,average
3832,average
3833,average
3834,good
3835,average
3836,good
3837,poor
3838,average
3839,average
3840,average
3841,good
3842,average
3843,average
3844,poor
3845,average
3846,poor
3847,average
3848,poor
3849,poor
3850,poor
3851,average
3852,poor
3853,poor
3854,good
3855,poor
3856,good
3857,poor
3858,poor
3859,poor
3860,average
3861,poor
3862,poor
3863,good
3864,poor
3865,average
3866,good
3867,good
3868,poor
3869,good
3870,average
3871,average
3872,poor
3873,good
3874,average
3875,poor
3876,good
3877,poor
3878,poor
3879,poor
3880,poor
3881,average
3882,poor
3883,poor
3884,good
3885,poor
3886,average
3887,average
3888,good
3889,poor
3890,poor
3891,poor
3892,good
3893,good
3894,average
3895,average
3896,average
3897,good
3898,average
3899,average
3900,average
3901,good
3902,poor
3903,average
3904,poor
3905,good
3906,average
3907,poor
3908,average
3909,average
3910,average
3911,poor
3912,average
3913,average
3914,good
3915,poor
3916,average
3917,average
3918,good
3919,good
3920,poor
3921,average
3922,average
3923,poor
3924,good
3925,good
3926,poor
3927,average
3928,good
3929,good
3930,poor
3931,average
3932,average
3933,good
3934,average
3935,average
3936,average
3937,poor
3938,average
3939,average
3940,good
3941,poor
3942,good
3943,good
3944,good
3945,poor
3946,good
3947,poor
3948,average
3949,poor
3950,good
3951,good
3952,poor
3953,good
3954,good
3955,poor
3956,good
3957,good
3958,good
3959,average
3960,poor
3961,poor
3962,average
3963,poor
3964,average
3965,good
3966,poor
3967,poor
3968,average
3969,average
3970,good
3971,poor
3972,average
3973,average
3974,good
3975,average
3976,poor
3977,average
3978,poor
3979,good
3980,good
3981,poor
3982,average
3983,poor
3984,average
3985,poor
3986,poor
3987,good
3988,poor
3989,poor
3990,good
3991,good
3992,average
3993,good
3994,average
3995,good
3996,average
3997,average
3998,good
3999,average
4000,average
4001,poor
4002,good
4003,good
4004,average
4005,poor
4006,average
4007,average
4008,poor
4009,poor
4010,average
4011,good
4012,good
4013,good
4014,average
4015,good
4016,poor
4017,average
4018,poor
4019,average
4020,poor
4021,average
4022,average
4023,good
4024,average
4025,average
4026,good
4027,average
4028,poor
4029,good
4030,poor
4031,poor
4032,poor
4033,poor
4034,good
4035,good
4036,average
4037,average
4038,good
4039,good
4040,poor
4041,good
4042,poor
4043,average
4044,average
4045,average
4046,average
4047,poor
4048,poor
4049,poor
4050,poor
4051,poor
4052,good
4053,average
4054,poor
4055,poor
4056,average
4057,average
4058,average
4059,good
4060,good
4061,average
4062,average
4063,good
4064,good
4065,average
4066,good
4067,poor
4068,average
4069,average
4070,poor
4071,average
4072,average
4073,poor
4074,average
4075,average
4076,poor
4077,good
4078,good
4079,average
4080,average
4081,good
4082,poor
4083,good
4084,good
4085,average
4086,poor
4087,average
4088,average
4089,good
4090,average
4091,poor
4092,average
4093,good
4094,average
4095,poor
4096,average
4097,average
4098,good
4099,poor
4100,average
4101,poor
4102,good
4103,good
4104,poor
4105,poor
4106,good
4107,average
4108,good
4109,average
4110,average
4111,poor
4112,average
4113,good
4114,poor
4115,poor
4116,poor
4117,poor
4118,poor
4119,good
4120,average
4121,average
4122,good
4123,good
4124,good
4125,average
4126,average
4127,poor
4128,good
4129,average
4130,poor
4131,good
4132,good
4133,poor
4134,good
4135,poor
4136,average
4137,poor
4138,poor
4139,good
4140,average
4141,good
4142,good
4143,poor
4144,average
4145,average
4146,good
4147,average
4148,good
4149,good
4150,poor
4151,average
4152,good
4153,average
4154,poor
4155,average
4156,poor
4157,poor
4158,poor
4159,good
4160,good
4161,good
4162,average
4163,average
4164,good
4165,poor
4166,good
4167,good
4168,average
4169,average
4170,average
4171,good
4172,average
4173,average
4174,average
4175,average
4176,average
4177,average
4178,average
4179,poor
4180,average
4181,average
4182,average
4183,average
4184,good
4185,poor
4186,average
4187,average
4188,poor
